,Condition,Total_DAPI_Intensity,Mean_PCNA_Intensity,Mean_γH2AX_intensity
901,-DarT,6363015,248.144283121597,19.3421052631579
902,-DarT,4054453,513.997613365155,59.8706443914081
903,-DarT,6447223,206.563683866754,41.9337034617897
904,-DarT,6795705,79.5478129713424,19.5797888386124
905,-DarT,2939379,79.6350210970464,31.9521800281294
906,-DarT,3805217,390.754923413567,24.914113785558
907,-DarT,7006279,81.7315936626281,30.764678471575
908,-DarT,3109011,102.258368200837,85.428870292887
909,-DarT,3195608,78.3045944412933,21.0663641520136
910,-DarT,3253787,82.5481067659839,65.0906269397889
911,-DarT,3139127,85.0126903553299,50.9560067681895
912,-DarT,3216249,91.0848249027238,28.7875486381323
913,-DarT,3220293,90.5712121212122,31.2969696969697
914,-DarT,3162389,74.2850589777195,33.589121887287
915,-DarT,3074948,80.6971214017522,25.9180225281602
916,-DarT,3245121,81.5177763413058,29.7233354880414
917,-DarT,7147791,106.957814383286,50.9951787866613
918,-DarT,7194213,94.4823151125402,27.103251161129
919,-DarT,3513659,115.686907020873,44.365275142315
920,-DarT,6620343,124.847739361702,948.81914893617
921,-DarT,4044201,234.585621970921,97.6437802907916
922,-DarT,3143257,74.7594627594627,19.2094017094017
923,-DarT,3522279,321.216624685139,25.4700251889169
924,-DarT,6586247,87.1268436578171,171.637168141593
925,-DarT,7009306,87.4386492811768,24.2410565028419
926,-DarT,3329758,223.800221361372,15.3165467625899
927,-DarT,4242686,501.22024691358,23.2641975308642
928,-DarT,4686846,461.332575068244,33.2998180163785
929,-DarT,6145300,402.77508650519,25.7621893677257
930,-DarT,6979080,94.1810408921933,21.4899628252788
931,-DarT,3443753,314.329545454545,16.1325757575758
932,-DarT,3319549,83.2088607594936,13.2566807313643
933,-DarT,6380765,547.512889572913,45.4178530203925
934,-DarT,3365884,77.7277227722773,33.6936193619362
935,-DarT,3306989,82.6600331674958,15.3128800442233
936,-DarT,3363260,77.6409395973154,11.2035794183445
937,-DarT,3373623,82.7480592801694,19.7642907551164
938,-DarT,3411518,82.1892744479495,19.5507886435331
939,-DarT,3469546,81.7160077145612,11.9310511089682
940,-DarT,3541652,85.6916167664671,31.9476047904191
941,-DarT,3512533,87.6084568918177,22.5172981878089
942,-DarT,6999786,320.661775495231,33.551724137931
943,-DarT,7452255,87.6588811995387,29.1433102652826
944,-DarT,7392148,342.03091441588,31.99511877644
945,-DarT,3499602,87.9245283018868,44.2389937106918
946,-DarT,7339249,343.981566820276,39.3788676761027
947,-DarT,3609716,275.057702215353,32.6682122617208
948,-DarT,3883064,342.407012195122,22.5360772357724
949,-DarT,3770857,373.157449209932,39.9497742663657
950,-DarT,6680680,417.538970588235,34.2636029411765
951,-DarT,3550022,86.4509610645638,17.6456382454411
952,-DarT,4549459,467.072986577181,44.505033557047
953,-DarT,7214129,327.665721576411,30.9021831584916
954,-DarT,3785187,315.203938115331,25.5067979371777
955,-DarT,5157477,414.773515981735,40.8191780821918
956,-DarT,3938964,381.384738314023,18.2321214542549
957,-DarT,4450800,475.423395896988,32.8384984722829
958,-DarT,5438347,524.836408364084,50.3255432554326
959,-DarT,5668638,503.857652833556,38.0107095046854
960,-DarT,3722873,318.235454051115,27.2544861337684
961,-DarT,5882467,267.93318402389,20.2321761851437
962,-DarT,3779511,334.162666666667,20.6004444444444
963,-DarT,7490646,305.852556109726,34.3949501246883
964,-DarT,3357675,257.650576368876,46.4200288184438
965,-DarT,7153313,79.3509286412512,15.8752036493972
966,-DarT,3550557,323.985865724382,25.0164899882214
967,-DarT,3738601,300.748631578947,24.9658947368421
968,-DarT,3439262,356.086875,36.7475
969,-DarT,7060881,77.6411786646773,23.9354718388661
970,-DarT,3325178,71.3678547410894,44.8264963012777
971,-DarT,6901432,638.102130142982,33.971987160782
972,-DarT,7623495,70.9163987138263,12.3523579849947
973,-DarT,7002364,621.317629738682,59.4181082075819
974,-DarT,7192738,80.6950867052024,18.0202312138728
975,-DarT,3511792,71.1909196740396,12.2072176949942
976,-DarT,3606018,80.7925856405443,12.6682308775223
977,-DarT,3574542,86.6065664997218,12.5447968836951
978,-DarT,3506911,76.4958569559529,23.337112952464
979,-DarT,7210993,497.931897150799,34.9339819318972
980,-DarT,3899828,345.9813972716,38.0467135179826
981,-DarT,6024568,477.646015356103,44.4416203335981
982,-DarT,5002352,485.594936708861,40.2494139709329
983,-DarT,3757699,95.0671217292378,22.3037542662116
984,-DarT,7557503,87.0253248917028,21.9613462179274
985,-DarT,3688497,90.9709762532982,28.3614775725594
986,-DarT,3791822,93.9155609167672,24.537394451146
987,-DarT,6497833,465.698612455631,17.1539206195547
988,-DarT,3907416,104.606533036377,22.0801781737194
989,-DarT,3849473,103.50985915493,15.1950704225352
990,-DarT,5488859,410.839341967098,52.8610430521526
991,-DarT,7136424,200.569725864124,22.1388557806913
992,-DarT,3548815,74.8759420289855,21.0139130434783
993,-DarT,5318130,385.285251798561,35.3787769784173
994,-DarT,5423076,321.8625,28.0532258064516
995,-DarT,4823745,340.609485815603,26.7021276595745
996,-DarT,4954736,328.781923076923,25.7088461538462
997,-DarT,5685253,296.187720536344,40.666901905434
998,-DarT,6425949,325.274527452745,35.4518451845184
999,-DarT,5369473,347.900646203554,50.8711631663974
1000,-DarT,4302315,368.557768924303,21.436033643205
1001,-DarT,3763460,82.76,11.7920879120879
1002,-DarT,5940476,289.940808823529,23.1709558823529
1003,-DarT,3709616,85.3292568203199,18.134524929445
1004,-DarT,3651952,230.083241455347,26.5529217199559
1005,-DarT,7240472,90.5762938230384,40.2103505843072
1006,-DarT,5729978,160.229395604396,85.885989010989
1007,-DarT,6713466,256.279102384292,675.043127629733
1008,-DarT,3540502,79.0783034257748,31.8510059815117
1009,-DarT,5923022,312.645420999665,21.3807447165381
1010,-DarT,7117068,102.65983156353,30.8308311973636
1011,-DarT,5112985,363.069676501955,21.2509776039815
1012,-DarT,6834582,414.214440656957,29.9389525875426
1013,-DarT,7393741,80.9433283358321,14.847976011994
1014,-DarT,4253387,433.925778421434,33.9507603186097
1015,-DarT,7451139,83.1488640217023,12.9294676161411
1016,-DarT,3527457,181.296171171171,15.1176801801802
1017,-DarT,3880640,315.598580010923,20.6652102676133
1018,-DarT,7405614,87.4284609435422,20.6488785769528
1019,-DarT,5676022,534.4,35.7946391752577
1020,-DarT,3668189,70.6827333740085,24.3557046979866
1021,-DarT,4683401,415.948743223263,32.5036964021685
1022,-DarT,3837834,91.1471238938053,37.6089601769912
1023,-DarT,3872149,93.7188591385332,24.453434225844
1024,-DarT,3931502,322.59228515625,36.72705078125
1025,-DarT,4113786,396.57795473596,30.7309304274937
1026,-DarT,8846775,147.264287969687,48.4310072623934
1027,-DarT,3968448,91.2145278450363,18.4363196125908
1028,-DarT,6453973,567.725148683093,54.8262531860663
1029,-DarT,3760718,89.8852838933951,55.9478563151796
1030,-DarT,3787641,83.4002954209749,13.5812407680945
1031,-DarT,4327252,503.624266144814,29.9784735812133
1032,-DarT,3703858,86.3489618218352,26.9383791024782
1033,-DarT,6122916,404.642409033877,52.5639899623588
1034,-DarT,7877665,91.8378196500673,17.7503364737551
1035,-DarT,4398530,404.742417172189,25.3411105926272
1036,-DarT,3887790,83.0842036553524,23.3577023498694
1037,-DarT,4402618,687.837592277115,31.9551391254969
1038,-DarT,3520616,79.4562354763749,16.702556158017
1039,-DarT,8062718,318.334103156274,48.2040030792918
1040,-DarT,4335466,359.756930693069,49.330198019802
1041,-DarT,6375558,314.468760787021,22.7884017949603
1042,-DarT,3568412,225.146936347412,39.069006543724
1043,-DarT,5555791,323.437239462714,32.365910143585
1044,-DarT,7226872,98.9572966951355,46.9929446713702
1045,-DarT,4277652,500.181155900923,22.0267119961146
1046,-DarT,3670372,71.5604451188669,35.4931714719272
1047,-DarT,7231268,78.3876488095239,20.6733630952381
1048,-DarT,7142208,410.827599841835,38.1399762752076
1049,-DarT,4930191,517.709135600164,21.7402703809914
1050,-DarT,3413337,133.402724563644,26.8527032779906
1051,-DarT,5851167,450.788642346747,21.8773975178639
1052,-DarT,5631010,439.177963156065,19.7570385818561
1053,-DarT,6248592,459.82741617357,34.9766600920447
1054,-DarT,4329168,577.480441323972,38.1745235707121
1055,-DarT,4346715,595.881379310345,31.9806896551724
1056,-DarT,3813445,263.29779577148,21.4525416104364
1057,-DarT,6159278,378.787610619469,28.6256964929531
1058,-DarT,3882827,301.640209125475,17.328897338403
1059,-DarT,4030982,283.276462058966,31.3146447559207
1060,-DarT,4122808,346.093900833699,22.494953927161
1061,-DarT,7939165,88.3974358974359,28.3787545787546
1062,-DarT,4004672,91.0665236051502,123.192596566524
1063,-DarT,4572529,495.923831775701,32.8953271028037
1064,-DarT,5326813,495.509466437177,26.2112736660929
1065,-DarT,7134795,767.004795117698,55.115518744551
1066,-DarT,4113825,98.0798850574713,17.3413793103448
1067,-DarT,4081488,101.137865311309,22.515247776366
1068,-DarT,7938663,83.2501761804087,19.3625792811839
1069,-DarT,4752403,538.910966340934,26.2598624683315
1070,-DarT,4766716,475.876590330789,23.7387616624258
1071,-DarT,6466234,497.374852652259,49.3037328094302
1072,-DarT,4217489,481.769114307343,31.3126419379258
1073,-DarT,3716364,87.602624671916,23.109186351706
1074,-DarT,3801608,86.9158345221113,21.5068949120304
1075,-DarT,3820865,207.991565135895,27.8945641986879
1076,-DarT,3461915,147.698846387371,16.9957498482089
1077,-DarT,3771322,280.382580939352,15.8103055175559
1078,-DarT,3664868,83.9765166340509,27.9182974559687
1079,-DarT,6808180,441.542641237855,30.6664267722202
1080,-DarT,5360281,429.55431515672,34.6230141691713
1081,-DarT,5753072,259.608710923779,229.707411310151
1082,-DarT,5114225,440.270771826234,19.4917756221004
1083,-DarT,3458918,267.048325096101,10.3086216364635
1084,-DarT,4076129,448.225165562914,22.8064187468161
1085,-DarT,3050868,84.1014420686225,26.0850323222278
1086,-DarT,2241297,91.5524100994644,51.8431522570773
1087,-DarT,3467216,81.0878928987195,19.4976717112922
1088,-DarT,3499116,81.9872773536896,21.3924936386769
1089,-DarT,7589099,86.0532544378698,12.8398886181692
1090,-DarT,5370756,488.460570469799,22.0927013422819
1091,-DarT,3337727,311.416509433962,11.888679245283
1092,-DarT,7476664,92.7600222717149,16.4086859688196
1093,-DarT,3464150,79.0319210679048,22.4242600116077
1094,-DarT,8074254,124.099756690998,40.1751824817518
1095,-DarT,5403816,644.63081258807,31.3658994833255
1096,-DarT,5949451,384.859962756052,38.7586592178771
1097,-DarT,6298328,299.205603937902,13.3918970087088
1098,-DarT,4137235,472.336381135707,14.822906641001
1099,-DarT,7342537,72.0097087378641,24.5816676185037
1100,-DarT,5117130,416.413277052955,27.5786646201074
1101,-DarT,3969266,335.809362934363,18.8194980694981
1102,-DarT,3948600,410.707977207977,17.8290598290598
1103,-DarT,7885703,96.4554317548747,51.0988857938719
1104,-DarT,3829661,324.738712065137,16.2416728349371
1105,-DarT,6776028,432.579129765114,78.9326145552561
1106,-DarT,5610321,489.101492537313,34.7548507462687
1107,-DarT,8059967,303.307648073605,32.7061529614721
1108,-DarT,3692247,88.815374921235,65.1858853182105
1109,-DarT,6408357,561.217527932961,36.4151536312849
1110,-DarT,3982814,285.713891444342,16.0432382704692
1111,-DarT,7468446,72.365227537923,135.306106573318
1112,-DarT,7438815,76.8771060455897,12.2593326726131
1113,-DarT,3729679,89.3453798767968,22.3244353182752
1114,-DarT,5250998,849.169478527607,40.2039877300614
1115,-DarT,6601106,477.454285714286,31.6714285714286
1116,-DarT,3440923,339.350713231677,20.798819478603
1117,-DarT,4545178,508.721422523285,36.4551227773074
1118,-DarT,6905815,734.987432675045,32.7839616995811
1119,-DarT,3504134,280.473319103522,19.5448239060833
1120,-DarT,7382002,70.389181066867,14.6205860255447
1121,-DarT,4923415,662.754824063564,50.5524025728339
1122,-DarT,3786084,342.849253731343,13.5124378109453
1123,-DarT,7684459,87.8555555555556,17.5152380952381
1124,-DarT,3595290,70.6628041714948,12.2143684820394
1125,-DarT,7045936,128.502652989034,40.9610894941634
1126,-DarT,5047319,98.5644970414202,25.1956607495069
1127,-DarT,4628959,97.6280765724704,34.3559708295351
1128,-DarT,3478998,382.6310626703,31.3373297002725
1129,-DarT,3447270,90.4297520661157,16.9456906729634
1130,-DarT,5553079,608.829528158295,34.0296803652968
1131,-DarT,4149129,440.20197044335,35.1458128078818
1132,-DarT,7263702,95.654234925061,30.1240850470547
1133,-DarT,3603951,387.859239130435,21.083152173913
1134,-DarT,3442380,79.1634162743779,15.2649630127774
1135,-DarT,3527444,82.6892561983472,13.4280991735537
1136,-DarT,3230805,294.526205450734,14.9716981132075
1137,-DarT,3346752,78.8119873817035,21.4757097791798
1138,-DarT,3450228,364.064483627204,26.4997481108312
1139,-DarT,7027437,80.4533965244866,17.509083728278
1140,-DarT,3429599,330.516789982925,27.3420603301081
1141,-DarT,3596448,391.11143187067,21.3579676674365
1142,-DarT,4423373,543.676064123825,21.8419016030956
1143,-DarT,3453854,340.598382749326,32.2506738544474
1144,-DarT,3327542,101.573243647235,17.8923766816143
1145,-DarT,4742600,798.688909774436,20.8186090225564
1146,-DarT,7200227,89.5140895953757,27.6737716763006
1147,-DarT,7299684,97.9325380501851,30.3916083916084
1148,-DarT,7114815,82.0003705075954,18.3742126713598
1149,-DarT,5379307,504.563924677899,47.6774033696729
1150,-DarT,7146802,87.5401839264294,15.2846861255498
1151,-DarT,3452203,84.1559860904123,12.0620963735718
1152,-DarT,5694429,542.156097560976,67.7924611973393
1153,-DarT,7907041,296.297240473062,39.7600525624179
1154,-DarT,4955874,536.638396624473,27.006329113924
1155,-DarT,3699334,101.466780238501,33.2487223168654
1156,-DarT,5942247,568.143518518518,35.3383190883191
1157,-DarT,4164821,536.749121926744,50.4104365278475
1158,-DarT,6389624,481.623867069486,31.3664652567976
1159,-DarT,3655100,342.811354228267,38.6002365464222
1160,-DarT,7510208,130.676300578035,21.1231936416185
1161,-DarT,3871699,495.730871886121,26.4354982206406
1162,-DarT,3679836,91.0345873786408,19.1638349514563
1163,-DarT,3311383,78.1949458483755,11.1263537906137
1164,-DarT,3275651,73.8370565045992,18.3304862023653
1165,-DarT,3337436,75.3235294117648,12.8024417314095
1166,-DarT,3468813,77.4057897409853,48.7094972067039
1167,-DarT,3312423,80.5331491712707,8.95488029465929
1168,-DarT,5263896,648.252797202797,38.9825174825175
1169,-DarT,6755635,80.8851704022106,20.4958550813632
1170,-DarT,3338712,241.276131045242,16.7545501820073
1171,-DarT,3363180,76.8578352180937,11.2390953150242
1172,-DarT,4511269,421.931902294597,41.2072538860104
1173,-DarT,3331890,81.9443084455324,47.0856793145655
1174,-DarT,3311766,201.006763285024,11.480193236715
1175,-DarT,7184688,87.5763384005287,98.248182419035
1176,-DarT,3948475,497.073170731707,29.6219512195122
1177,-DarT,7003514,82.7084610668302,17.4267320662171
1178,-DarT,4490407,561.413095811266,30.7034183919114
1179,-DarT,7183969,79.4658094681473,15.2109877264757
1180,-DarT,6760585,860.880040322581,69.4227150537635
1181,-DarT,8080357,143.479394644936,208.132013969732
1182,-DarT,3901905,507.624700813786,42.4715174724749
1183,-DarT,6920740,75.8052420822715,15.663633054241
1184,-DarT,4473731,780.461697722567,69.2347826086956
1185,-DarT,3377869,86.4047619047619,67.2183507549361
1186,-DarT,7202722,82.9729147429979,15.4755309325946
1187,-DarT,3453823,299.539375928678,13.9752352649827
1188,-DarT,3549481,368.053926701571,26.9073298429319
1189,-DarT,3568590,91.0481569560047,16.192033293698
1190,-DarT,3512843,332.190742624619,19.5361139369278
1191,-DarT,3691058,432.05,14.7831775700935
1192,-DarT,4417510,493.735581188997,23.7910381543922
1193,-DarT,3649267,415.49864498645,21.8428184281843
1194,-DarT,3597448,339.642857142857,13.9678782755706
1195,-DarT,3604382,84.4248079034029,11.2102085620198
1196,-DarT,3460565,89.0411599625819,16.6487371375117
1197,-DarT,3575613,87.4502277163305,16.7156798959011
1198,-DarT,7167497,97.9709233791749,26.1717092337917
1199,-DarT,3525814,86.6597289448209,29.8751210067764
1200,-DarT,4722312,703.308849557522,25.2579646017699
1201,-DarT,3604700,93.3278221208666,21.3078677309008
1202,-DarT,7372129,92.8336175395858,42.0589524969549
1203,-DarT,3605930,92.0210762331839,15.5062780269058
1204,-DarT,3579933,96.5394736842105,21.2745995423341
1205,-DarT,3570918,94.7928783382789,32.4759643916914
1206,-DarT,3606776,95.8956723338486,24.0687789799073
1207,-DarT,3575509,100.059806508355,25.0351802990325
1208,-DarT,6610734,616.045683453237,37.1298561151079
1209,-DarT,4916850,432.054073283529,24.80078263963
1210,-DarT,3356282,90.8389876144319,27.3257942918686
1211,-DarT,6396628,453.318751822689,33.6103820355789
1212,-DarT,5182627,440.637400950872,24.8541996830428
1213,-DarT,6308165,564.573204001213,43.2982722036981
1214,-DarT,2896778,74.4846989141165,22.2754195459032
1215,-DarT,3358736,587.053025936599,42.9319884726225
1216,-DarT,4572974,650.73932038835,24.9247572815534
1217,-DarT,4376860,553.610687022901,28.1800628648406
1218,-DarT,3166432,99.7719969395563,37.3343534812548
1219,-DarT,3240768,80.2068376068376,12.4524216524217
1220,-DarT,3396821,357.476461458872,21.4247284014485
1221,-DarT,6372607,81.2635135135135,12.4144144144144
1222,-DarT,4614249,439.616032334119,22.510272819131
1223,-DarT,7580152,110.853679165492,446.000845785171
1224,-DarT,5100378,494.610538827258,33.2329635499208
1225,-DarT,3733924,431.097926267281,132.465437788018
1226,-DarT,3261588,148.284824902724,72.095719844358
1227,-DarT,4221160,391.8440712817,14.0805346127485
1228,-DarT,4885971,136.090950432015,445.246475670759
1229,-DarT,4237370,423.726849894292,20.045243128964
1230,-DarT,3995327,623.744919786096,67.3598930481284
1231,-DarT,3202036,149.415519399249,49.7521902377972
1232,-DarT,5446657,486.773814349412,27.386704499392
1233,-DarT,3580032,332.451369216242,14.9305949008499
1234,-DarT,3303657,83.8227909222597,17.5784645098986
1235,-DarT,3294528,280.680610514415,14.6517806670435
1236,-DarT,5966302,378.758325695081,25.5123739688359
1237,-DarT,3236815,94.4511189634865,35.1766784452297
1238,-DarT,6341060,142.729601891998,65.878596767836
1239,-DarT,7208500,115.991673172001,73.5326567785584
1240,-DarT,6099873,116.140319715808,32.3982238010657
1241,-DarT,3039281,83.5578116187253,26.0253807106599
1242,-DarT,4669234,742.957063117218,27.8797767282095
1243,-DarT,2979933,420.027338129496,52.9172661870504
1244,-DarT,5909199,319.815351963212,40.6692607003891
1245,-DarT,2529232,111.576470588235,31.5108359133127
1246,-DarT,4456427,785.30229226361,29.8476599808978
1247,-DarT,3500040,840.078038674033,43.7907458563536
1248,-DarT,3044255,282.35825186889,14.2380678550891
1249,-DarT,8622560,882.945649463974,310.709798055348
1250,-DarT,3267008,72.7741935483871,29.7126099706745
1251,-DarT,3321667,79.0584045584045,34.0192307692308
1252,-DarT,3333125,397.827456511519,16.3051245886225
1253,-DarT,3529618,569.318539066112,25.4331946370781
1254,-DarT,3275070,79.0597402597402,22.3953246753247
1255,-DarT,3345758,353.088929219601,24.5843920145191
1256,-DarT,5402254,428.314109539354,40.1838955386289
1257,-DarT,5630704,398.780407865987,62.8117261471231
1258,-DarT,3222679,303.440357330531,18.1965317919075
1259,-DarT,4539399,380.711042708734,32.5555983070412
1260,-DarT,3538353,406.579941250525,19.7750734368443
1261,-DarT,4986255,375.758192090395,44.3804143126177
1262,-DarT,3832429,605.072003577817,26.0483005366726
1263,-DarT,3324468,339.742107603379,19.6020453534904
1264,-DarT,6648232,463.828199052133,40.3175355450237
1265,-DarT,3263901,72.8461187214612,21.4155251141553
1266,-DarT,4854865,372.926871484206,56.7992211163998
1267,-DarT,3301971,398.977324263039,42.6309523809524
1268,-DarT,3476002,411.310152284264,19.8482233502538
1269,-DarT,3473372,390.877610490529,40.2170956775134
1270,-DarT,6061252,550.485997414907,28.345540715209
1271,-DarT,5502828,454.937070938215,33.6022120518688
1272,-DarT,6258616,127.934890656064,567.794731610338
1273,-DarT,3145940,97.3404907975461,40.6073619631902
1274,-DarT,4778413,467.139315230224,59.3553719008265
1275,-DarT,3344055,120.480179028133,28.6745524296675
1276,-DarT,2911089,119.704039571311,20.3594394064303
1277,-DarT,3216915,302.68097509274,127.298887122417
1278,-DarT,3625675,602.319637462236,34.3933534743202
1279,-DarT,3704208,701.033472803347,53.5094142259414
1280,-DarT,3073336,238.141407736208,17.9410272669626
1281,-DarT,3122309,92.3973429951691,67.8611111111111
1282,-DarT,3087460,85.8575560375995,20.6080983369487
1283,-DarT,5971782,203.66251298027,32.2779508480443
1284,-DarT,6878737,86.329268292683,24.1273170731707
1285,-DarT,3300587,99.480527638191,59.7914572864321
1286,-DarT,3997293,610.844228094576,26.9397311080204
1287,-DarT,3229520,96.7402431222009,19.9961612284069
1288,-DarT,5838275,918.775510204082,54.7874889086069
1289,-DarT,3614646,503.071353065539,104.910147991543
1290,-DarT,3173938,70.3828289936664,24.1864883884588
1291,-DarT,3160006,75.4858689116055,26.6446181599519
1292,-DarT,4046803,601.704864359214,36.5130963517306
1293,-DarT,6053498,89.9675213675214,16.9025641025641
1294,-DarT,4336088,746.706921944035,36.2061855670103
1295,-DarT,6244737,75.4788171737276,18.715951094683
1296,-DarT,6186191,478.677032596478,30.2817534657175
1297,-DarT,5672340,480.336497389654,46.2933080208828
1298,-DarT,6527973,83.5506819019536,20.2996682639145
1299,-DarT,5295955,517.549387755102,26.8804081632653
1300,-DarT,6469898,96.0847647498133,15.0466766243465
1301,-DarT,5272505,483.438784246575,21.9503424657534
1302,-DarT,4675489,469.508936970837,22.2229539040451
1303,-DarT,6585805,76.3828616352201,17.0715408805031
1304,-DarT,2969615,77.7204899777283,31.174276169265
1305,-DarT,5142504,407.049492385787,39.1937394247039
1306,-DarT,5727765,451.6932638332,99.3881315156376
1307,-DarT,2853082,89.3954214360042,14.4146722164412
1308,-DarT,5806925,806.815434871376,87.3821968150265
1309,-DarT,5140470,912.067364016736,42.5389121338912
1310,-DarT,3241188,125.970621468927,45.0542372881356
1311,-DarT,5795758,582.921758241758,92.5041758241758
1312,-DarT,5107634,871.142237982664,29.9511426319937
1313,-DarT,2402579,321.03472714387,13.5109851169383
1314,-DarT,8050066,155.468327590777,33.3071826133051
1315,-DarT,6210357,154.051052086927,60.6671265953777
1316,-DarT,6360369,950.145841104066,63.3405445729206
1317,-DarT,3118454,148.233902036324,11.2052834342323
1318,-DarT,6986555,100.56146179402,22.4617940199336
1319,-DarT,6696219,144.968738898757,35.6536412078153
1320,-DarT,3284679,93.9251129761136,15.1097482246611
1321,-DarT,5769722,94.740185387132,105.424209378408
1322,-DarT,7202821,93.7794214332675,14.1646942800789
1323,-DarT,3068225,343.07012374779,14.3559222156747
1324,-DarT,2105779,183.323874151758,14.4386181369525
1325,-DarT,3431699,123.969824984913,13.2154496077248
1326,-DarT,5365673,672.126471577531,19.7870837537841
1327,-DarT,6327515,113.674394463668,11.118339100346
1328,-DarT,6135842,390.856693903205,36.879949717159
1329,-DarT,7301398,183.129784172662,17.9778417266187
1330,-DarT,6926506,393.965765765766,37.0108108108108
1331,-DarT,7131373,697.764524103832,68.9697156983931
1332,-DarT,7129019,298.449747332959,20.2186973610331
1333,-DarT,6989397,451.738615425112,19.5425111871545
1334,-DarT,4135006,485.862026359143,32.5683690280066
1335,-DarT,5404279,92.4524506217996,311.774689100219
1336,-DarT,5559827,524.592653061224,34.1922448979592
1337,-DarT,4880167,102.572068039391,194.909131602507
1338,-DarT,3198093,94.1597981497056,33.349873843566
1339,-DarT,3822410,432.425070309361,63.6151064684612
1340,-DarT,7075233,81.5491741741741,25.481981981982
1341,-DarT,3515809,461.137982940291,21.2207727044656
1342,-DarT,3368786,620.306956983537,26.0339883165162
1343,-DarT,3270430,117.421556122449,13.1913265306123
1344,-DarT,5362242,635.843639575972,43.2968197879859
1345,-DarT,3487654,257.373873873874,18.029601029601
1346,-DarT,7329425,74.6120267260579,29.3550111358575
1347,-DarT,3151396,88.1149897330596,32.3039014373716
1348,-DarT,3952766,526.029099307159,24.4826789838337
1349,-DarT,3841307,594.056936285585,29.2842295526435
1350,-DarT,3586536,398.081371889711,35.8399462004035
1351,-DarT,6853094,86.9115151515151,21.6614141414141
1352,-DarT,6717902,263.87932159165,56.2632093933464
1353,-DarT,7150829,112.049214659686,18.9092495636998
1354,-DarT,5763519,428.1381128097,32.1950448075909
1355,-DarT,7788236,1127.07148148148,411.721851851852
1356,-DarT,3317265,89.24072265625,19.2392578125
1357,-DarT,7103277,291.68553248493,133.035164099129
1358,-DarT,5848655,825.955601659751,27.3879668049792
1359,-DarT,6799903,129.686324167873,18.8194645441389
1360,-DarT,6037212,423.016702203269,26.7700781805259
1361,-DarT,3334361,304.850793650794,12.3746031746032
1362,-DarT,3059794,154.992142857143,50.3507142857143
1363,-DarT,3329192,309.002816901408,15.8997183098592
1364,-DarT,3403709,295.366525423729,27.6557203389831
1365,-DarT,3698585,372.933366733467,38.1072144288577
1366,-DarT,4898460,390.223073240785,26.0359023456199
1367,-DarT,3374815,251.81713940857,12.7115268557634
1368,-DarT,3855905,422.908816425121,23.1727053140097
1369,-DarT,3941804,147.71044467425,26.67683557394
1370,-DarT,5232387,923.591448077614,32.1519942508085
1371,-DarT,3354328,126.143288996372,39.7128174123337
1372,-DarT,7138134,438.317981072555,16.8782334384858
1373,-DarT,3538564,461.219868885527,65.0418557740797
1374,-DarT,6032120,883.482914572864,52.178391959799
1375,-DarT,7430254,625.705938697318,485.79054916986
1376,-DarT,7206783,161.847584973166,20.704114490161
1377,-DarT,7124037,1073.13782542113,28.5601837672282
1378,-DarT,3440304,108.752506596306,168.718733509235
1379,-DarT,3335943,307.456676860347,21.2043832823649
1380,-DarT,3388769,82.724335965542,39.3862167982771
1381,-DarT,7326632,96.9242569511026,13.5362735698306
1382,-DarT,5334322,1416.7719941349,37.6356304985337
1383,-DarT,3756401,553.059076262084,85.422663802363
1384,-DarT,7218585,507.967355096602,93.4407061958694
1385,-DarT,7510188,617.841365461847,23.2991967871486
1386,-DarT,7441036,109.35123119015,14.7086183310533
1387,-DarT,2426741,241.677014925373,14.244776119403
1388,-DarT,5550193,724.338200473559,23.6957379636938
1389,-DarT,7497070,240.589785296031,17.9960962914769
1390,-DarT,3382892,104.453947368421,21.1309210526316
1391,-DarT,3315346,1056.71760334417,66.2879702740362
1392,-DarT,3487536,1228.23666978485,59.2712815715622
1393,-DarT,3481942,485.245622119816,29.2705069124424
1394,-DarT,3408692,123.821359223301,14.3669902912621
1395,-DarT,5553168,996.858370855505,25.1649611133852
1396,-DarT,7083807,456.645131086142,36.0393258426966
1397,-DarT,3551434,107.810507674144,33.1452184179457
1398,-DarT,6499804,1076.94055399938,33.83255524432
1399,-DarT,6006637,739.880472021317,39.8092881614008
1400,-DarT,7081776,576.767007402185,29.3246387028551
1401,-DarT,3385508,117.835327635328,27.7384615384615
1402,-DarT,7165771,742.498970890915,40.626286386357
1403,-DarT,3284303,697.317014057198,37.2985942801745
1404,-DarT,7225754,95.7738419618529,16.5628649279875
1405,-DarT,4179386,791.991714995858,16.202154101077
1406,-DarT,7999702,166.533986928105,42.0153594771242
1407,-DarT,4759347,916.395396770869,37.5520439711439
1408,-DarT,7124811,171.816582165225,15.2224873247838
1409,-DarT,7277651,96.2793273174733,14.3498769483183
1410,-DarT,7663469,335.146809026935,52.1722882795438
1411,-DarT,2550756,619.780238500852,9.91425326519024
1412,-DarT,3357826,102.79542566709,25.2827191867853
1413,-DarT,3896087,477.077130528587,67.0787486515642
1414,-DarT,6436099,622.59682187731,27.3943089430894
1415,-DarT,3431209,93.8381642512078,29.0908212560387
1416,-DarT,3402006,100.126992561105,26.7444208289054
1417,-DarT,6397562,629.593620414673,37.7039872408293
1418,-DarT,3919933,405.39356223176,67.8081545064377
