"","ImageNumber","ObjectNumber","Metadata_FileLocation","Metadata_FolderName","Metadata_Frame","Metadata_Series","Intensity_IntegratedIntensityEdge_rescalecy5channel","Intensity_IntegratedIntensityEdge_rescaledapichannel","Intensity_IntegratedIntensityEdge_rescalegfpchannel","Intensity_IntegratedIntensityEdge_rescalemcherrychannel","Intensity_IntegratedIntensity_rescalecy5channel","Intensity_IntegratedIntensity_rescaledapichannel","Intensity_IntegratedIntensity_rescalegfpchannel","Intensity_IntegratedIntensity_rescalemcherrychannel","Intensity_LowerQuartileIntensity_rescalecy5channel","Intensity_LowerQuartileIntensity_rescaledapichannel","Intensity_LowerQuartileIntensity_rescalegfpchannel","Intensity_LowerQuartileIntensity_rescalemcherrychannel","Intensity_MADIntensity_rescalecy5channel","Intensity_MADIntensity_rescaledapichannel","Intensity_MADIntensity_rescalegfpchannel","Intensity_MADIntensity_rescalemcherrychannel","Intensity_MassDisplacement_rescalecy5channel","Intensity_MassDisplacement_rescaledapichannel","Intensity_MassDisplacement_rescalegfpchannel","Intensity_MassDisplacement_rescalemcherrychannel","Intensity_MaxIntensityEdge_rescalecy5channel","Intensity_MaxIntensityEdge_rescaledapichannel","Intensity_MaxIntensityEdge_rescalegfpchannel","Intensity_MaxIntensityEdge_rescalemcherrychannel","Intensity_MaxIntensity_rescalecy5channel","Intensity_MaxIntensity_rescaledapichannel","Intensity_MaxIntensity_rescalegfpchannel","Intensity_MaxIntensity_rescalemcherrychannel","Intensity_MeanIntensityEdge_rescalecy5channel","Intensity_MeanIntensityEdge_rescaledapichannel","Intensity_MeanIntensityEdge_rescalegfpchannel","Intensity_MeanIntensityEdge_rescalemcherrychannel","Intensity_MeanIntensity_rescalecy5channel","Intensity_MeanIntensity_rescaledapichannel","Intensity_MeanIntensity_rescalegfpchannel","Intensity_MeanIntensity_rescalemcherrychannel","Intensity_MedianIntensity_rescalecy5channel","Intensity_MedianIntensity_rescaledapichannel","Intensity_MedianIntensity_rescalegfpchannel","Intensity_MedianIntensity_rescalemcherrychannel","Intensity_MinIntensityEdge_rescalecy5channel","Intensity_MinIntensityEdge_rescaledapichannel","Intensity_MinIntensityEdge_rescalegfpchannel","Intensity_MinIntensityEdge_rescalemcherrychannel","Intensity_MinIntensity_rescalecy5channel","Intensity_MinIntensity_rescaledapichannel","Intensity_MinIntensity_rescalegfpchannel","Intensity_MinIntensity_rescalemcherrychannel","Intensity_StdIntensityEdge_rescalecy5channel","Intensity_StdIntensityEdge_rescaledapichannel","Intensity_StdIntensityEdge_rescalegfpchannel","Intensity_StdIntensityEdge_rescalemcherrychannel","Intensity_StdIntensity_rescalecy5channel","Intensity_StdIntensity_rescaledapichannel","Intensity_StdIntensity_rescalegfpchannel","Intensity_StdIntensity_rescalemcherrychannel","Intensity_UpperQuartileIntensity_rescalecy5channel","Intensity_UpperQuartileIntensity_rescaledapichannel","Intensity_UpperQuartileIntensity_rescalegfpchannel","Intensity_UpperQuartileIntensity_rescalemcherrychannel","Location_CenterMassIntensity_X_rescalecy5channel","Location_CenterMassIntensity_X_rescaledapichannel","Location_CenterMassIntensity_X_rescalegfpchannel","Location_CenterMassIntensity_X_rescalemcherrychannel","Location_CenterMassIntensity_Y_rescalecy5channel","Location_CenterMassIntensity_Y_rescaledapichannel","Location_CenterMassIntensity_Y_rescalegfpchannel","Location_CenterMassIntensity_Y_rescalemcherrychannel","Location_Center_X","Location_Center_Y","Location_MaxIntensity_X_rescalecy5channel","Location_MaxIntensity_X_rescaledapichannel","Location_MaxIntensity_X_rescalegfpchannel","Location_MaxIntensity_X_rescalemcherrychannel","Location_MaxIntensity_Y_rescalecy5channel","Location_MaxIntensity_Y_rescaledapichannel","Location_MaxIntensity_Y_rescalegfpchannel","Location_MaxIntensity_Y_rescalemcherrychannel","Number_Object_Number"
"390",12,39,NA,"dt-0.1ug",0,0,124668.601211548,47191.7404327393,323784.002990723,10074.5996608734,5771983.34861755,4081883.12348938,5020211.5960083,826671.356435776,1056.89501953125,852.5205078125,1216.82495117188,135.395004272461,448,222,86.9998779296875,76.9999847412109,3.01153732267662,0.641517879356314,0.575350259990861,2.35692291050972,1354.39501953125,307.5205078125,1438.32495117188,216.39501953125,4290.39501953125,2736.5205078125,1753.32507324219,790.39501953125,445.245004326957,168.541930116926,1156.37143925258,35.9807130745479,1497.66044333616,1059.12898896974,1302.59771562229,214.496978836475,1492.39489746094,1118.5205078125,1305.32507324219,211.395004272461,173.395004272461,80.5205154418945,921.325012207031,9.39499855041504,173.395004272461,80.5205154418945,911.325012207031,9.39499855041504,251.435029623836,47.6256166209372,94.0085130886113,27.0199639906567,692.159984545352,426.495932899979,124.338041311842,117.561916832923,1951.39489746094,1318.5205078125,1389.32495117188,288.39501953125,1020.40018708831,1021.51636574627,1021.55406257677,1020.62677075759,935.60281282516,937.781018396049,937.84931487408,936.245231117588,1022.06616502335,938.11157239232,1023,1017,1018,1023,922,925,928,945,39
"391",12,40,NA,"dt-0.1ug",0,0,68796.5171203613,62661.7690124512,319563.527648926,4987.51461935043,1210504.14358521,2963437.99023438,3333150.9309082,121459.138949871,282.39501953125,809.520568847656,1245.32495117188,22.394998550415,140.999969482422,401,72.0001220703125,18,0.480307222983346,1.37846552653097,0.282130668044458,0.869201413103631,852.394958496094,1051.52062988281,1585.32495117188,82.3950119018555,1831.39501953125,2354.5205078125,1689.32507324219,245.395004272461,267.690728094791,243.820112888915,1243.43785077403,19.4066716706243,478.082205207427,1170.39415096144,1316.4103202639,47.9696441350202,403.394989013672,1220.5205078125,1318.32507324219,39.3949966430664,180.39501953125,89.5205001831055,942.325012207031,4.39499807357788,160.39501953125,89.5205001831055,942.325012207031,4.39499807357788,83.2134131249788,203.438898749886,113.905068825395,10.1158592859873,251.922899705118,548.019724581671,108.321482317953,33.5033030764734,604.394958496094,1611.52062988281,1389.32495117188,62.3950119018555,626.387790252497,624.948545380455,625.823149163145,626.539825070486,937.585874064046,938.758928607193,938.097513269902,937.206258498269,626.040679304897,937.91785150079,636,616,617,631,938,941,940,930,40
"392",12,41,NA,"dt-0.1ug",0,0,56976.3827056885,40666.002281189,317915.303466797,4693.37963485718,701575.60559082,2804666.55976105,4043828.34912109,114417.576648712,227.395004272461,711.5205078125,1324.32495117188,24.394998550415,22,275.999877929688,104.000122070312,10.9999980926514,0.567644557819268,1.55536040524017,0.558123002499415,2.50330633280294,365.39501953125,293.520477294922,2221.32495117188,42.3949966430664,404.394989013672,2584.5205078125,2258.3251953125,262.39501953125,233.509765187248,166.663943775365,1302.93157158523,19.2351624379393,250.20528016791,1000.23771746114,1442.16417586344,40.805127192836,248.39501953125,1067.52062988281,1425.32495117188,33.3949966430664,167.395004272461,105.520500183105,899.324951171875,9.39499855041504,159.395004272461,105.520500183105,899.324951171875,8.39499855041504,31.3676496390502,39.2513930990571,214.371093116139,4.99211099914251,33.0945592716475,460.52055628533,186.932224948218,27.8148856723926,270.39501953125,1293.5205078125,1533.32495117188,47.3949966430664,225.139781989293,225.769956541365,225.237259550458,225.149449558467,953.074704861039,952.303402465715,953.149887173841,951.091587376722,224.882310984308,953.58059914408,228,232,232,221,932,936,938,959,41
"393",12,42,NA,"dt-0.1ug",0,0,81236.7232818604,56259.8885879517,447509.204101562,59905.7206535339,1785722.97592163,5404895.27069855,8068641.63891602,5756568.83493423,270.39501953125,814.520446777344,1339.32507324219,844.144958496094,37.0000305175781,162.999969482422,75.0001220703125,186.000061035156,0.209225903638563,1.14391525369463,0.438314867255272,1.67712086507217,491.394989013672,318.520477294922,1621.32507324219,650.394958496094,808.39501953125,1868.5205078125,1932.32495117188,2108.39501953125,241.775962148394,167.440144606999,1331.87263125465,178.290835278375,313.780174999408,949.726809119407,1417.78978016447,1011.52149621055,305.394989013672,988.5205078125,1415.32507324219,1112.39501953125,159.395004272461,78.5205154418945,1091.32495117188,29.394998550415,159.395004272461,78.5205154418945,1069.32495117188,29.394998550415,37.2030775812535,44.188676349843,95.6016647906963,158.593947549544,66.0720397870019,338.909142508647,112.952661436077,392.455166915593,346.39501953125,1144.5205078125,1490.32495117188,1266.39501953125,746.784522875283,745.846045929265,746.486802719168,745.62165840162,954.891999951889,955.499728788858,955.199275960633,953.982718655966,746.903707608505,955.063960639606,762,744,758,722,964,940,956,968,42
"394",13,1,NA,"dt-0.1ug",0,0,99493.7219696045,128612.88633728,387854.204406738,270358.718193054,1940648.89363098,3964055.32637024,6034153.17681885,9449848.15135956,340.394989013672,783.520446777344,1236.32507324219,1871.39489746094,62.9999847412109,96,71,244.5,1.16351249119891,0.620080286066495,0.734974608839862,1.3610482176365,684.394958496094,611.5205078125,1410.32495117188,1987.39514160156,1484.39489746094,1422.5205078125,1688.32507324219,3175.39526367188,296.11226776668,382.776447432382,1154.32798930577,804.639042241233,419.599760785077,857.093043539511,1304.68176796083,2043.21041110477,397.39501953125,885.5205078125,1308.32495117188,2202.89501953125,161.395004272461,194.5205078125,919.325012207031,104.395011901855,161.395004272461,194.5205078125,919.325012207031,104.395011901855,84.3860870114508,87.752795444309,89.7280735356188,579.279698218251,127.357521847247,190.47822340811,107.826658692001,587.104607547171,470.39501953125,976.520446777344,1378.32495117188,2413.14501953125,1180.96250969307,1182.00897280905,1181.49710344525,1180.66165487667,93.7234327366139,93.8640363710456,93.7578523014637,93.2451405756444,1182.0227027027,93.2441081081081,1176,1203,1161,1175,96,79,116,115,1
"395",13,2,NA,"dt-0.1ug",0,0,90606.2066802979,104321.217697144,308829.678527832,119218.205635071,2030816.55033875,2748281.710495,4376627.62060547,3929228.47553253,444.394989013672,645.5205078125,1142.07507324219,935.39501953125,112.999969482422,127,84,196.5,1.07632030100407,1.19445423046013,0.601385423614316,2.2065999126025,799.39501953125,560.5205078125,1435.32507324219,1005.39495849609,1449.39501953125,1414.5205078125,1633.32495117188,1981.39489746094,324.753428961641,373.911174541733,1106.91641049402,427.305396541472,568.696877720175,769.611232286473,1225.60280610626,1100.31601107044,548.394958496094,763.5205078125,1225.32507324219,1118.39489746094,180.39501953125,191.520492553711,881.325012207031,53.3949966430664,180.39501953125,191.520492553711,881.325012207031,53.3949966430664,98.1790497977484,77.012041554978,95.9013334795847,245.304943618683,183.559858686348,206.295572942504,117.756445350056,335.482675115095,672.39501953125,903.520446777344,1310.32495117188,1333.39489746094,1308.8694968215,1309.32597177097,1309.3164374761,1308.17849704056,97.3806629898957,97.061884005231,97.6738360422208,96.486145592124,1309.51610193223,98.241108933072,1334,1319,1309,1298,98,93,89,93,2
"396",13,3,NA,"dt-0.1ug",0,0,78200.0828704834,111926.230377197,380233.801208496,9121.07964086533,1352135.4083252,5430520.9050293,5062157.02111816,249061.386860847,261.394989013672,1109.2705078125,1206.32507324219,29.394998550415,48,264,71.0001220703125,20.9999980926514,0.694475135270869,0.413268214279018,0.550605646126743,2.15453531025707,817.39501953125,632.5205078125,1563.32507324219,305.394989013672,1181.39489746094,2707.5205078125,1659.32507324219,403.394989013672,257.237114705538,368.178389398675,1250.76908292268,30.0035514502149,341.189858270299,1370.30555261905,1277.35478705984,62.846678491256,302.39501953125,1420.5205078125,1274.32507324219,46.3949966430664,158.39501953125,185.520492553711,939.324951171875,6.39499807357788,158.39501953125,185.520492553711,939.324951171875,6.39499807357788,58.0731254688386,108.578712955986,125.573697807973,30.113733930189,127.657166280406,483.839627863571,104.29635784343,49.2067864889441,374.39501953125,1652.7705078125,1348.57507324219,79.3949966430664,983.106044905575,983.046618997561,982.880688477767,981.353394001498,118.01745530831,118.782276518295,118.638881380369,118.061365934943,983.431238960384,118.631087559929,997,974,975,977,93,111,116,130,3
"397",13,4,NA,"dt-0.1ug",0,0,91022.8619537354,98944.4927215576,288515.102722168,6918.85952758789,2469455.65887451,3545414.63426208,3962747.16290283,266110.682935715,571.394958496094,951.520446777344,1081.57507324219,52.3949966430664,143.499938964844,112.999877929688,57.9998779296875,22,1.07469947801311,0.0824461908715431,0.178522280771396,0.764821989410507,845.394958496094,632.5205078125,1296.32495117188,69.3949966430664,1596.39489746094,1711.5205078125,1743.32495117188,239.395004272461,339.63754460349,369.195868364021,1076.54889075436,25.816640028313,712.6856158368,1023.20768665572,1143.64997486373,76.7996198948672,716.89501953125,1067.52062988281,1138.32495117188,73.3949966430664,162.39501953125,180.5205078125,878.325012207031,8.39499855041504,162.39501953125,180.5205078125,835.324951171875,8.39499855041504,117.563782222407,112.546086947133,83.708060462872,11.8421446950406,224.185203137735,255.299060762264,94.3989334711718,35.4839214037749,859.144958496094,1178.52062988281,1197.32495117188,97.3949966430664,1060.85150449643,1061.98814852168,1061.79580451797,1061.15761441731,121.718920043992,121.545190214917,121.71887410007,121.668218941652,1061.91832611833,121.589033189033,1080,1081,1054,1030,132,125,136,119,4
"398",13,5,NA,"dt-0.1ug",0,0,71017.6876678467,118361.710342407,336135.479248047,10840.6847515106,1036922.77006531,5501988.7485199,4685964.59887695,167543.723495007,214.39501953125,1179.02062988281,1068.32495117188,27.394998550415,22,192,53.0001220703125,9.99999809265137,0.420036554091251,0.665896297316442,0.467019138233193,3.39591204867111,353.39501953125,967.520446777344,1356.32495117188,322.39501953125,1519.39501953125,2378.5205078125,1472.32495117188,322.39501953125,234.381807484643,390.632707400684,1109.35801732029,35.7778374637314,248.424238156518,1318.15734272159,1122.65562982198,40.1398475071889,235.395004272461,1391.5205078125,1122.32495117188,35.3949966430664,150.39501953125,179.520492553711,890.324951171875,9.39499855041504,137.395004272461,179.520492553711,852.325073242188,6.39499807357788,33.2264903104549,132.514896416755,83.9852191417036,33.2621177199257,87.5238865989554,382.751700164438,79.7139658721454,19.4370553068884,258.39501953125,1567.5205078125,1175.32507324219,48.3949966430664,1234.05822644009,1233.87313796272,1234.07150057825,1231.38953661946,149.284302222838,149.446191268497,149.365077897812,150.623161463407,1234.38045040728,149.014853857211,1239,1216,1218,1200,152,161,161,170,5
"399",13,6,NA,"dt-0.1ug",0,0,129715.60043335,104434.738372803,355226.003845215,113237.60131073,3518861.90936279,4190891.59100342,5368002.03179932,5394532.94911957,813.395080566406,1001.52056884766,1408.32495117188,1305.39501953125,197,206.000122070312,130.000122070312,296.000122070312,1.44679875218704,0.364345748099859,0.400019136484362,2.04019506241325,1060.39489746094,713.5205078125,1483.32507324219,1180.39489746094,2321.39501953125,2188.5205078125,2088.32495117188,2550.39526367188,463.270001547677,372.981208474295,1268.6642994472,404.420004681179,1009.42682425783,1202.20642312204,1539.87436368311,1547.48506859425,1026.39501953125,1284.5205078125,1555.32495117188,1694.39489746094,211.395004272461,185.520492553711,961.325012207031,57.3949966430664,211.395004272461,185.520492553711,961.325012207031,57.3949966430664,200.254819111935,116.735467506433,98.2909064288416,296.988566487522,337.229012652847,372.639568952052,179.200688842504,544.041631120126,1212.39489746094,1448.5205078125,1674.32507324219,1947.39501953125,1175.90532465436,1177.19786197372,1176.94892662821,1175.27780983053,186.524630034748,186.418062822006,186.292197095073,185.651589306138,1177.27624784854,186.062248995984,1183,1188,1184,1182,188,190,190,191,6
"400",13,7,NA,"dt-0.1ug",0,0,66785.7629241943,102634.902816772,326250.603759766,4947.75955724716,978641.464584351,5438389.02635193,4855816.42028809,91190.4182362556,215.395004272461,1123.52062988281,1111.32507324219,16.394998550415,20.9999694824219,232.999877929688,69,4,0.591476191527405,0.954868665649376,0.737413515148582,1.25473774934349,328.394989013672,618.520446777344,1558.32507324219,42.3949966430664,375.394989013672,2532.5205078125,1558.32507324219,110.395011901855,231.895010153453,356.371190336016,1132.81459638808,17.179720684886,237.822956156586,1321.6012214707,1180.02829168605,22.1604904583853,236.39501953125,1380.5205078125,1181.32495117188,20.394998550415,133.395004272461,191.520492553711,850.324951171875,5.39499807357788,133.395004272461,191.520492553711,850.324951171875,5.39499807357788,29.887518331851,101.21954860887,126.036976964291,6.28287242058274,31.9804265017587,425.048613554759,101.217397164263,8.97945112298445,257.394989013672,1594.52062988281,1250.32495117188,25.394998550415,1279.0584628347,1279.54149369633,1279.41951494108,1278.13175199374,211.454003027065,211.901930101453,211.696701724416,210.880527160127,1279.38396111786,210.960145808019,1281,1294,1253,1278,224,216,243,227,7
"401",13,8,NA,"dt-0.1ug",0,0,67992.1330718994,110569.025436401,355512.553405762,4989.12954854965,1009168.76826477,5504419.91395569,5239415.93713379,106197.717947006,216.39501953125,1129.52062988281,1167.32495117188,16.394998550415,20,196.999938964844,64,6,0.287923051401609,0.929561547919796,0.639970312905827,1.34131550569887,298.39501953125,656.5205078125,1513.32507324219,45.3949966430664,484.394989013672,2565.52075195312,1624.32507324219,158.39501953125,231.265758747957,376.085120531977,1209.22637212844,16.9698283964274,237.172448475857,1293.63570245727,1231.3550968587,24.9583355927159,235.395004272461,1335.5205078125,1230.32495117188,21.394998550415,164.39501953125,194.5205078125,902.325012207031,5.39499807357788,155.395004272461,194.5205078125,902.325012207031,5.39499807357788,28.151258733203,111.637902238841,128.607991985859,6.62962143966868,30.7834391824029,391.121903113573,95.4861418305572,13.7588829950875,256.39501953125,1526.5205078125,1295.32495117188,29.394998550415,989.57459519334,988.94815313396,989.179923581937,988.475397726174,242.888087215198,242.398034564421,242.66048072639,242.775448291961,989.81598119859,242.731139835488,961,982,965,964,231,227,257,244,8
"402",13,9,NA,"dt-0.1ug",0,0,50670.7919006348,73299.1402130127,241992.652160645,3331.78970241547,853540.675628662,2791141.1341095,2456065.79864502,56396.6615395546,281.394989013672,1096.5205078125,1157.32507324219,18.394998550415,117,296,52,6,0.972534006638479,0.146772454831197,0.0514314728160347,0.18816270950716,414.39501953125,627.5205078125,1448.32507324219,50.3949966430664,1175.39501953125,2607.5205078125,1491.32495117188,147.395004272461,250.845504458588,362.867030757489,1197.98342653784,16.4940084277993,421.085681119222,1376.98131924494,1211.67528300198,27.8227239958335,388.394989013672,1483.52062988281,1213.32495117188,24.394998550415,172.39501953125,190.5205078125,954.324951171875,7.39499807357788,154.39501953125,190.5205078125,936.325012207031,6.39499807357788,44.4562296235002,114.562182568738,95.408230865131,5.14638179100644,169.025205042418,493.565834264894,79.3726014566205,13.6652157054597,524.394958496094,1732.02059936523,1261.32495117188,32.3949966430664,1054.29590072423,1055.27487745802,1055.11244894404,1055.26080623972,293.602032691774,294.034981475675,294.132865827993,293.945629831911,1055.13813517514,294.088307844105,1056,1054,1071,1066,279,284,275,287,9
"403",13,10,NA,"dt-0.1ug",0,0,144823.012512207,161418.976379395,604139.355834961,259544.008338928,3928118.0135498,7518872.79089355,11028089.5098877,13395057.2873764,453.39501953125,942.520446777344,1498.32507324219,1664.64501953125,110,163.999877929688,109,337,2.28198519605786,1.05114201775161,0.669057680528557,2.5769300548745,852.394958496094,645.5205078125,1780.32507324219,1868.39489746094,1566.39489746094,2052.5205078125,2093.32495117188,3153.39501953125,330.646147288144,368.536475752042,1379.31359779671,592.566229084311,570.864411212005,1092.70059452021,1602.68703820487,1946.67305440727,555.894958496094,1122.52062988281,1607.32507324219,2117.39526367188,179.395004272461,171.520492553711,1027.32495117188,60.3950119018555,179.395004272461,171.520492553711,1027.32495117188,60.3950119018555,107.033900393793,96.5606332882095,134.508758329202,471.920355854705,174.423011252457,315.062255167494,156.116899053611,630.65450397054,674.394958496094,1273.52062988281,1716.32507324219,2397.39501953125,1151.65384047875,1151.83521840796,1151.03826647914,1149.12521387711,290.065096460401,291.30532568004,292.207309838605,292.56796060753,1151.6926318849,292.346751925592,1136,1156,1139,1126,289,271,289,289,10
"404",13,11,NA,"dt-0.1ug",0,0,67085.1718597412,93825.0418243408,287268.951599121,4600.16961812973,1395605.0914917,3052972.6320343,3442929.82855225,119024.076423168,350.39501953125,959.520446777344,1130.32507324219,25.394998550415,120,123.999877929688,53,13,0.463852290593126,0.23716647101242,0.194668282320729,0.804745289434476,537.39501953125,662.520446777344,1505.32495117188,52.3949966430664,1245.39489746094,1676.5205078125,1505.32495117188,152.39501953125,272.703950649355,381.402609042036,1167.75996585009,18.6998764964623,480.580265665186,1051.29911571429,1185.58189688438,40.9862522118348,461.39501953125,1114.52062988281,1182.32495117188,37.3949966430664,161.395004272461,185.520492553711,961.325012207031,6.39499807357788,161.395004272461,185.520492553711,952.325012207031,6.39499807357788,58.7016171527202,109.95633707568,90.2855997477094,6.85628699293131,169.347574721925,275.969613869961,80.7990413366942,21.2383336592348,591.39501953125,1224.5205078125,1237.32507324219,52.3949966430664,998.299041588188,998.68760148929,998.660505766576,998.034488549417,322.261670040722,322.832987390944,322.799416841235,322.025919223692,998.511707988981,322.673898071625,990,1008,1025,1019,332,316,334,314,11
"405",13,12,NA,"dt-0.1ug",0,0,79090.7017211914,97774.3282318115,328329.50378418,7718.69962310791,2051365.79127502,3416493.50993347,4174083.04315186,346304.817165375,471.394989013672,915.5205078125,1228.32495117188,64.3950119018555,154.999969482422,170.000122070312,59.9998779296875,38.9999847412109,0.410423133382062,0.97257747037464,0.14076624910373,0.113448996580213,578.394958496094,611.5205078125,1508.32507324219,106.395011901855,1544.39501953125,1892.52038574219,1606.32507324219,415.394989013672,304.195006619967,376.055108583891,1262.80578378531,29.6873062427227,633.137589899699,1054.47330553502,1288.2972355407,106.884202828819,618.394958496094,1079.5205078125,1285.32507324219,101.394996643066,178.39501953125,185.520492553711,998.325012207031,9.39499855041504,178.39501953125,185.520492553711,998.325012207031,9.39499855041504,75.4545056874812,109.189999859492,88.2384225073953,16.0251954972658,226.187514326383,303.548185561119,88.5217935145074,57.5794547636046,783.39501953125,1254.5205078125,1348.32507324219,142.39501953125,911.86386342429,911.725151531271,911.680839156564,911.886476046,340.42719808783,340.995508438548,340.120851211107,339.976776551023,911.783641975309,340.024691358025,925,904,910,916,344,351,334,341,12
"406",13,13,NA,"dt-0.1ug",0,0,60074.7025909424,89183.3290710449,372469.505310059,4727.69956684113,775274.186599731,5925389.24487305,4736534.29522705,68573.1447453499,212.39501953125,1438.5205078125,1332.32507324219,15.394998550415,18,347,70.9998779296875,4,0.0484584417779261,0.733057656572573,0.374196949889306,2.57333888208736,321.39501953125,576.5205078125,1945.32507324219,45.3949966430664,326.39501953125,3320.5205078125,1945.32507324219,81.3949966430664,231.056548426701,343.012804119404,1432.5750204233,18.1834598724659,230.051687418318,1758.27574031841,1405.49979086856,20.3481141677596,229.395004272461,1890.5205078125,1399.32507324219,18.394998550415,150.39501953125,193.520492553711,992.325012207031,6.39499807357788,139.395004272461,193.520492553711,992.325012207031,3.39499831199646,26.6731059142037,100.15620291884,169.1569287286,8.37150925998949,26.769526571969,655.775110503982,112.228930399337,8.57836259758616,247.395004272461,2177.5205078125,1473.32495117188,23.394998550415,361.198896152571,360.713077018852,361.082201033991,358.749877629439,365.738770386239,365.24826383842,365.434447885625,366.534238509722,361.211869436202,365.785459940653,329,353,325,373,354,354,355,360,13
"407",13,14,NA,"dt-0.1ug",0,0,91523.6261901855,121048.137313843,400477.378417969,128851.624900818,2010875.65013123,3974828.57929993,5741541.47045898,4750638.56099701,457.39501953125,960.520446777344,1490.32495117188,1142.39489746094,82,154.000183105469,89.0001220703125,184,0.950353674795102,1.14330492568837,0.429606762404334,1.10353277231185,673.39501953125,1159.5205078125,1851.32507324219,1172.39489746094,1653.39489746094,2126.5205078125,2102.3251953125,2012.39489746094,332.813186146129,440.17504477761,1456.28137606534,468.551363275701,553.655190014104,1094.39112866187,1580.82088944355,1307.99519851239,536.39501953125,1121.52062988281,1579.32507324219,1415.39501953125,213.395004272461,214.5205078125,1071.32495117188,101.394996643066,213.395004272461,214.5205078125,1071.32495117188,101.394996643066,74.7080820523061,215.807112962764,130.642158899141,252.823578098895,161.661539121673,320.706599392436,130.463200736878,378.107146979666,622.39501953125,1270.5205078125,1669.32507324219,1564.39489746094,255.39191597973,255.585920056831,254.864543893626,255.23351056705,372.090707320883,372.186894493056,372.063588935439,371.377577605774,254.443281938326,372.147852422907,272,268,281,275,355,384,355,358,14
"408",13,15,NA,"dt-0.1ug",0,0,68675.0831298828,112684.230361938,366369.803710938,6225.07947540283,990700.257507324,5534539.34791565,5207538.40179443,94905.2028837204,206.39501953125,1092.5205078125,1130.32507324219,16.394998550415,18.9999847412109,186,53.0001220703125,4,0.103736539408155,0.496984669961061,0.105553156395416,2.28780735408525,317.39501953125,638.520446777344,1499.32507324219,59.3949966430664,325.39501953125,2467.5205078125,1512.32507324219,72.3950119018555,225.90487871672,370.671810401113,1205.16382799651,20.4772351164567,225.261541043048,1258.42186173616,1184.06966843893,21.5791730067577,224.39501953125,1264.5205078125,1183.32495117188,20.394998550415,166.39501953125,193.520492553711,961.325012207031,8.39499855041504,141.395004272461,193.520492553711,918.325012207031,6.39499807357788,28.5412873014963,109.274413734891,86.9652350264996,9.905298393008,27.6925818385223,400.123187696933,78.5305447295088,7.42959671580807,243.395004272461,1465.52062988281,1236.32507324219,25.394998550415,1161.27064382084,1161.54588638926,1161.15447360832,1160.17530240194,378.55980706352,378.897863796655,378.470355225831,376.51383237621,1161.16803092315,378.575034106412,1165,1171,1199,1146,366,365,364,369,15
"409",13,16,NA,"dt-0.1ug",0,0,61563.9125366211,89147.2880401611,373694.854492188,3608.90962409973,762251.203430176,5823341.6877594,4501684.98803711,56204.1650805473,215.395004272461,1325.5205078125,1307.32507324219,13.394998550415,18.9999847412109,446.999877929688,77,3,0.186319807433363,0.447248693690082,0.356210449458824,1.09821582221176,330.39501953125,616.5205078125,1840.3251953125,27.394998550415,345.39501953125,3980.5205078125,1840.3251953125,75.3949966430664,238.619816033415,345.532124186671,1448.42966857437,13.9880217988362,234.827850717861,1794.00544909408,1386.84072336325,17.3148999015857,235.395004272461,1904.5205078125,1380.32507324219,16.394998550415,175.395004272461,183.520492553711,1142.32507324219,4.39499807357788,145.395004272461,183.520492553711,1091.32495117188,4.39499807357788,28.1588058371336,102.097059719356,156.029918942295,3.5438928092579,27.4333140680072,740.97584097263,115.662219591948,6.83727700927763,252.39501953125,2279.52075195312,1460.82507324219,19.394998550415,168.702642169997,169.009905575846,168.731269971842,169.900994259319,381.353220442334,381.605049784593,381.549961753874,381.051610036204,168.813308687616,381.203327171904,157,184,201,194,405,396,393,379,16
"410",13,17,NA,"dt-0.1ug",0,0,69424.7133178711,109334.107559204,405646.854125977,4605.70955610275,996165.223953247,5712592.991745,5622992.35223389,80755.173419714,213.395004272461,1019.5205078125,1237.32507324219,14.394998550415,18.9999847412109,294,74,3,0.23316919222265,1.83862813900193,0.620692630010132,0.689323250017736,345.39501953125,610.520446777344,1745.3251953125,40.3949966430664,345.39501953125,3463.52075195312,1745.3251953125,87.3949966430664,232.968836637151,366.892978386591,1361.23105411402,15.4554011949757,232.53156488171,1333.47175344188,1312.55657148317,18.8504139635187,232.39501953125,1325.5205078125,1309.32495117188,17.394998550415,163.395004272461,180.5205078125,969.325012207031,5.39499807357788,143.395004272461,180.5205078125,969.325012207031,3.39499831199646,28.0004100853619,108.424650120407,151.251602450805,4.79125058598329,27.0827166724773,519.88814121187,107.120274914482,7.81596315858693,250.39501953125,1612.5205078125,1385.32507324219,21.394998550415,834.982638657637,833.477936174523,834.596346049057,834.654860689162,386.638574737228,386.061778850888,386.606319509876,386.264056233103,835.214052287582,386.667133520075,847,822,808,834,353,378,399,401,17
